ID,DATA,DIALOG,CLASS,,
4580,ปวดเส้นเอ็น,52,ปวดข้อ ปวดเอ็น,,
4581,เจ็บมากที่เส้นเอ็น,52,ปวดข้อ ปวดเอ็น,,
4582,เจ็บเส้นเอ็ดและปวดข้อกระดูกเขามาก,52,ปวดข้อ ปวดเอ็น,,
4583,เจ็บกระดูกหลัง,52,ปวดข้อ ปวดเอ็น,,
4584,เจ็บปวดตามข้อกระดูกและเส้นเอ็น,52,ปวดข้อ ปวดเอ็น,,
4585,เจ็บปวดทรมานที่ข้อกระดูก,52,ปวดข้อ ปวดเอ็น,,
4586,มีอาการเจ็บที่กระดูกเท้า,52,ปวดข้อ ปวดเอ็น,,
4587,อาการปวดที่ข้อมือ,52,ปวดข้อ ปวดเอ็น,,
4588,ปวดกระดูกข้อนิ้วเท้าและข้อกระดูกคอ,52,ปวดข้อ ปวดเอ็น,,
4589,ปวดกระดูกคอ,52,ปวดข้อ ปวดเอ็น,,
4590,ปวดกระดูกซี่โครง,52,ปวดข้อ ปวดเอ็น,,
4591,ปวดข้อกระดูกแขนและมือ,52,ปวดข้อ ปวดเอ็น,,
4592,ปวดข้อกระดูกเท้าและเส้นเอ็นกระดูกเท้า,52,ปวดข้อ ปวดเอ็น,,
4593,เจ็บกระดูก,52,ปวดข้อ ปวดเอ็น,,
4594,เจ็บข้อกระดูกตามตัว,52,ปวดข้อ ปวดเอ็น,,
4595,มีอาการเจ็บข้อตามร่างกายมากเลยครับ,52,ปวดข้อ ปวดเอ็น,,
4596,เจ็บข้อกระดูกตามร่างกาย,52,ปวดข้อ ปวดเอ็น,,
4597,ปวดข้อกระดูกหลังเท้า,52,ปวดข้อ ปวดเอ็น,,
4598,ผมมีอาการปวดตามข้อ,52,ปวดข้อ ปวดเอ็น,,
4599,ฉันเจ็บเส้นเอ็นตามข้อกระดูก,52,ปวดข้อ ปวดเอ็น,,
4600,กระผมมีอาการเจ็บข้อไหล่ด้านขวา,52,ปวดข้อ ปวดเอ็น,,
4601,ปวดหลัง,53,ปวดหลัง,,
4602,ปวดเจ็บบริเวณหลัง,53,ปวดหลัง,,
4603,เจ็บหลัง,53,ปวดหลัง,,
4604,ปวดหลังตลอดเวลา,53,ปวดหลัง,,
4605,เจ็บหลังเป็นพักพัก,53,ปวดหลัง,,
4606,มีอาการปวดหลังมากเลยครับ,53,ปวดหลัง,,
4607,ผมมีอาการปวดบริเวณตามหลัง,53,ปวดหลัง,,
4608,ผมปวดหลังมากพักใหญ่แล้วครับ,53,ปวดหลัง,,
4609,ผมมีอาการเจ็บบริเวณหลัง,53,ปวดหลัง,,
4610,ปวดหลังมากเวลานั่ง,53,ปวดหลัง,,
4611,เจ็บหลังมากเวลานั่ง,53,ปวดหลัง,,
4612,ปวดกล้ามเนื้อหลัง,53,ปวดหลัง,,
4613,เจ็บกล้ามเนื้อหลังมากเวลานั่งเก้าอี้,53,ปวดหลัง,,
4614,ปวดและเจ็บบริเวณกลางหลัง,53,ปวดหลัง,,
4615,เจ็บบริเวณตรงกลางของหลัง,53,ปวดหลัง,,
4616,มีอาการปวดหลังบริเวณตรงกลางมาก,53,ปวดหลัง,,
4617,กระผมมีอาการปวดหลังตลอดเวลาตอนนั่ง,53,ปวดหลัง,,
4618,ปวดหลังมากเป็นพักพักช่วงๆ,53,ปวดหลัง,,
4619,ผมปวดหลังเป็นช่วงช่วง,53,ปวดหลัง,,
4620,ฉันปวดหลังมากเป็นพักพัก,53,ปวดหลัง,,
4621,ปวดหลังด้านบน,53,ปวดหลัง,,
4622,ปวดและเจ็บหลังมากบริเวณกลางบน เวลานั่ง,53,ปวดหลัง,,
4623,เจ็บปวดช่วงหลังเป็นพักพัก,53,ปวดหลัง,,
4624,ผมมีอาการปวดหลัง,53,ปวดหลัง,,
4625,ข้าพเจ้าปวดหลัง,53,ปวดหลัง,,
4626,ฉันปวดหลัง,53,ปวดหลัง,,
4627,ดิฉันปวดหลัง,53,ปวดหลัง,,
4628,ผมเจ็บหลัง,53,ปวดหลัง,,
4629,ฉันเจ็บหลัง,53,ปวดหลัง,,
4630,เราเจ็บหลัง,53,ปวดหลัง,,
4631,กระผมปวดหลังมากเวลานั่ง,53,ปวดหลัง,,
4632,ผมเจ็บหลังมากเวลานั่ง,53,ปวดหลัง,,
4633,ฉันปวดกล้ามเนื้อหลัง,53,ปวดหลัง,,
4634,ดิฉันเจ็บกล้ามเนื้อหลังมากเวลานั่งเก้าอี้,53,ปวดหลัง,,
4635,ผมปวดและเจ็บบริเวณกลางหลัง,53,ปวดหลัง,,
4636,ข้าพเจ้าเจ็บบริเวณตรงกลางของหลัง,53,ปวดหลัง,,
4637,ผมมีอาการเจ็บบริเวณตรงกลางของหลัง,53,ปวดหลัง,,
4638,มีอาการปวดหลังรุนแรงบริเวณกลางหลัง,53,ปวดหลัง,,
4639,กระผมมีอาการปวดหลังตลอดเวลาตอนที่นั่งทำงาน,53,ปวดหลัง,,
4640,ปวดหลังตอนนั่งทำงาน,53,ปวดหลัง,,
4641,เจ็บหลังตอนนั่ง,53,ปวดหลัง,,
4642,เจ็บปวดที่หลัง,53,ปวดหลัง,,
4643,เจ็บที่หลัง,53,ปวดหลัง,,
4644,เจ็บบริเวณหลังเป็นพักๆ,53,ปวดหลัง,,
4645,ปวดหลังตอนกำลังนั่ง,53,ปวดหลัง,,
4646,ปวดบริเวณหลังตอนกำลังนั่ง,53,ปวดหลัง,,
4647,มีอาการปวดทั้งหลังเลยครับ,53,ปวดหลัง,,
4648,เจ็บบริเวณหลังทั้งหลังเลยครับ,53,ปวดหลัง,,
4649,ผมมีอาการเจ็บตรงกลางหลังนิดหน่อย,53,ปวดหลัง,,
4650,กระผมมีอาการปวดหลังเป็นช่วงช่วง เป็นพักพัก,53,ปวดหลัง,,
4651,ปัสสาวะลำบาก,54,ปัสสาวะลำบาก,,
4652,ปัสสาวะไม่ออก,54,ปัสสาวะลำบาก,,
4653,ปัสสาวะออกน้อย,54,ปัสสาวะลำบาก,,
4654,ปัสสาวะขัด,54,ปัสสาวะลำบาก,,
