ID,Data_Text,Result
2848,ฉันมีอาการเจ็บปวดตามร่างกาย,ป่วย
2849,ฉันมีอาการปวดตามร่างกาย,ป่วย
2850,ฉันมีอาการเจ็บฟัน,ป่วย
2851,ฉันมีอาการเจ็บเหงือก,ป่วย
2852,ฉันมีอาการปวดตา,ป่วย
2853,ฉันมีอาการเจ็บตา,ป่วย
2854,ฉันมีอาการปวดแขน,ป่วย
2855,ฉันมีอาการปวดขา,ป่วย
2856,ฉันมีอาการขาชา,ป่วย
2857,ฉันมีอาการแขนชา,ป่วย
2858,ฉันมีอาการมือชา,ป่วย
2859,ฉันมีอาการเหนื่อยง่าย,ป่วย
2860,ฉันมีอาการท้องเดิน,ป่วย
2861,ฉันมีอาการปวดหู,ป่วย
2862,ฉันมีอาการเสียงแหบ,ป่วย
2863,ฉันมีอาการปวดเอ็น,ป่วย
2864,ฉันมีอาการปวดคอ,ป่วย
2865,ฉันมีอาการปวดข้อ,ป่วย
2866,ฉันมีอาการเจ็บปาก,ป่วย
2867,ฉันมีอาการหอบ,ป่วย
2868,ฉันมีอาการตาเหลือง,ป่วย
2869,ฉันมีอาการตามัว,ป่วย
2870,ฉันมีอาการตาฝ้าฟาง,ป่วย
2871,ฉันมีอาการตาพร่ามัว,ป่วย
2872,ฉันมีอาการแขนขาไม่มีแรง,ป่วย
2873,ฉันมีอาการแขนไม่มีแรง,ป่วย
2874,ฉันมีอาการขาไม่มีแรง,ป่วย
2875,ฉันมีอาการอ่อนเพลีย,ป่วย
2876,ฉันมีอาการนอนไม่หลับ,ป่วย
2877,ฉันมีอาการอาเจียน,ป่วย
2878,ฉันมีอาการเลือดกำเดา,ป่วย
2879,ฉันมีอาการไมเกรน,ป่วย
2880,ฉันมีอาการท้องผูก,ป่วย
2881,ฉันมีอาการไอจาม,ป่วย
2882,ฉันมีอาการไอเป็นเลือด,ป่วย
2883,ฉันมีอาการกระสับกระส่าย,ป่วย
2884,ฉันมีอาการเบื่ออาหาร,ป่วย
2885,ฉันมีอาการเคืองตา,ป่วย
2886,ฉันมีอาการใจสั่น,ป่วย
2887,ฉันมีอาการตาแดง,ป่วย
2888,ฉันมีอาการหูอื้อ,ป่วย
2889,ฉันมีอาการน้ำหนักลด,ป่วย
2890,ฉันมีอาการคอบวม,ป่วย
2891,ฉันมีอาการตาบวม,ป่วย
2892,ฉันมีอาการปากบวม,ป่วย
2893,ฉันมีอาการเจ็บกล้ามเนื้อแขน,ป่วย
2894,ฉันมีอาการเจ็บกล้ามเนื้อขา,ป่วย
2895,ฉันมีอาการเจ็บกล้ามเนื้อน่อง,ป่วย
2896,ฉันมีอาการเจ็บกล้ามเนื้อคอ,ป่วย
2897,ฉันอาการมีปวดหัว,ป่วย
2898,ฉันอาการมีตัวร้อน,ป่วย
2899,ฉันอาการมีมีไข้,ป่วย
2900,ฉันอาการมีป่วย,ป่วย
2901,ฉันอาการมีท้องเสีย,ป่วย
2902,ฉันอาการมีเจ็บตามร่างกาย,ป่วย
2903,ฉันอาการมีเจ็บปวดตามร่างกาย,ป่วย
2904,ฉันอาการมีปวดตามร่างกาย,ป่วย
2905,ฉันอาการมีเจ็บฟัน,ป่วย
2906,ฉันอาการมีเจ็บเหงือก,ป่วย
2907,ฉันอาการมีปวดตา,ป่วย
2908,ฉันอาการมีเจ็บตา,ป่วย
2909,ฉันอาการมีปวดแขน,ป่วย
2910,ฉันอาการมีปวดขา,ป่วย
2911,ฉันอาการมีขาชา,ป่วย
2912,ฉันอาการมีแขนชา,ป่วย
2913,ฉันอาการมีมือชา,ป่วย
2914,ฉันอาการมีเหนื่อยง่าย,ป่วย
2915,ฉันอาการมีท้องเดิน,ป่วย
2916,ฉันอาการมีปวดหู,ป่วย
2917,ฉันอาการมีเสียงแหบ,ป่วย
2918,ฉันอาการมีปวดเอ็น,ป่วย
2919,ฉันอาการมีปวดคอ,ป่วย
2920,ฉันอาการมีปวดข้อ,ป่วย
2921,ฉันอาการมีเจ็บปาก,ป่วย
2922,ฉันอาการมีหอบ,ป่วย
2923,ฉันอาการมีตาเหลือง,ป่วย
2924,ฉันอาการมีตามัว,ป่วย
2925,ฉันอาการมีตาฝ้าฟาง,ป่วย
2926,ฉันอาการมีตาพร่ามัว,ป่วย
2927,ฉันอาการมีแขนขาไม่มีแรง,ป่วย
2928,ฉันอาการมีแขนไม่มีแรง,ป่วย
2929,ฉันอาการมีขาไม่มีแรง,ป่วย
2930,ฉันอาการมีอ่อนเพลีย,ป่วย
2931,ฉันอาการมีนอนไม่หลับ,ป่วย
2932,ฉันอาการมีอาเจียน,ป่วย
